NH Number,Section Code,Start Chainage(km),End Chainage(km),Direction,Lane Number,Texture Left(mm),Texture Right(mm),Texture Avg(mm),Speed(km/hr),Survey Date,Latitude,Longitude,Altitude,
NH_16,CHI_VIJ,355.1,355.2,Increasing,LHS_L1_355_000,2.344,0.803,1.574,34,14-7-2025,16.075323105,80.139572144,35.4
NH_16,CHI_VIJ,355.2,355.3,Increasing,LHS_L1_355_000,1.943,0.667,1.305,42,14-7-2025,16.076164246,80.139625549,34.7
NH_16,CHI_VIJ,355.3,355.4,Increasing,LHS_L1_355_000,2.185,0.666,1.425,37,14-7-2025,16.077064514,80.139755249,34.1
NH_16,CHI_VIJ,355.4,355.5,Increasing,LHS_L1_355_000,2.181,0.67,1.425,37,14-7-2025,16.078025818,80.139900208,33.4
NH_16,CHI_VIJ,355.5,355.6,Increasing,LHS_L1_355_000,2.147,0.666,1.406,37,14-7-2025,16.078886032,80.140083313,32.9
NH_16,CHI_VIJ,355.6,355.7,Increasing,LHS_L1_355_000,1.805,0.65,1.227,37,14-7-2025,16.079748154,80.140274048,32.9
NH_16,CHI_VIJ,355.7,355.8,Increasing,LHS_L1_355_000,1.644,0.642,1.143,38,14-7-2025,16.080686569,80.140533447,33.5
NH_16,CHI_VIJ,355.8,355.9,Increasing,LHS_L1_355_000,1.498,0.629,1.064,38,14-7-2025,16.081523895,80.140792847,34
NH_16,CHI_VIJ,355.9,356,Increasing,LHS_L1_355_000,1.511,0.634,1.073,39,14-7-2025,16.082355499,80.141082764,34
NH_16,CHI_VIJ,356,356.1,Increasing,LHS_L1_355_000,1.37,0.659,1.015,39,14-7-2025,16.083171844,80.14138031,34.3
NH_16,CHI_VIJ,356.1,356.2,Increasing,LHS_L1_355_000,1.414,0.699,1.057,40,14-7-2025,16.08407402,80.14175415,33.7
NH_16,CHI_VIJ,356.2,356.3,Increasing,LHS_L1_355_000,1.312,0.671,0.992,39,14-7-2025,16.084892273,80.142120361,33.5
NH_16,CHI_VIJ,356.3,356.4,Increasing,LHS_L1_355_000,1.264,0.696,0.98,39,14-7-2025,16.08568573,80.142448425,34.9
NH_16,CHI_VIJ,356.4,356.5,Increasing,LHS_L1_355_000,1.102,0.675,0.889,38,14-7-2025,16.086585999,80.142829895,36.5
NH_16,CHI_VIJ,356.5,356.6,Increasing,LHS_L1_355_000,1.147,0.707,0.927,39,14-7-2025,16.087400436,80.143180847,37.4
NH_16,CHI_VIJ,356.6,356.7,Increasing,LHS_L1_355_000,1.179,0.738,0.958,37,14-7-2025,16.088201523,80.143531799,37.1
NH_16,CHI_VIJ,356.7,356.8,Increasing,LHS_L1_355_000,1.123,0.668,0.896,37,14-7-2025,16.089021683,80.143875122,36.4
NH_16,CHI_VIJ,356.8,356.9,Increasing,LHS_L1_355_000,1.3,0.648,0.974,37,14-7-2025,16.089925766,80.144264221,35.1
NH_16,CHI_VIJ,356.9,357,Increasing,LHS_L1_355_000,1.103,0.638,0.871,37,14-7-2025,16.090742111,80.144615173,33.1
NH_16,CHI_VIJ,357,357.1,Increasing,LHS_L1_355_000,1.29,0.668,0.979,23,14-7-2025,16.091531754,80.144935608,32.3
NH_16,CHI_VIJ,355.1,355.2,Increasing,LHS_L1_355_000,1.272,0.706,0.989,31,14-7-2025,16.092617035,80.145401001,32.3
NH_16,CHI_VIJ,355.2,355.3,Increasing,LHS_L1_355_000,1.022,0.644,0.833,37,14-7-2025,16.093486786,80.145767212,33
NH_16,CHI_VIJ,355.3,355.4,Increasing,LHS_L1_355_000,0.98,0.655,0.817,38,14-7-2025,16.094278336,80.146118164,33.6
NH_16,CHI_VIJ,355.4,355.5,Increasing,LHS_L1_355_000,0.994,0.648,0.821,38,14-7-2025,16.095090866,80.146446228,34
NH_16,CHI_VIJ,355.5,355.6,Increasing,LHS_L1_355_000,1.149,0.67,0.909,37,14-7-2025,16.09598732,80.146827698,34.5
NH_16,CHI_VIJ,355.6,355.7,Increasing,LHS_L1_355_000,1.205,0.642,0.923,37,14-7-2025,16.096792221,80.14717865,35.3
NH_16,CHI_VIJ,355.7,355.8,Increasing,LHS_L1_355_000,1.227,0.662,0.945,39,14-7-2025,16.097614288,80.147514343,37.5
NH_16,CHI_VIJ,355.8,355.9,Increasing,LHS_L1_355_000,1.048,0.662,0.855,38,14-7-2025,16.098510742,80.147911072,40.1
NH_16,CHI_VIJ,355.9,356,Increasing,LHS_L1_355_000,1,0.665,0.833,40,14-7-2025,16.099334717,80.148269653,41.4
NH_16,CHI_VIJ,356,356.1,Increasing,LHS_L1_355_000,1.172,0.649,0.91,39,14-7-2025,16.100160599,80.148605347,42.1
NH_16,CHI_VIJ,356.1,356.2,Increasing,LHS_L1_355_000,1.197,0.665,0.931,41,14-7-2025,16.101007462,80.148956299,42.1
